content,score,Label,textCaseFolding,textStopWord,textClean,textTokens,textSteam
"gak bisa aktivasi spaylater,udah coba berkali kali tapi diundur mulu disuruh daftar di tanggal beberapa hari ke depan tapi pas di coba lagi tetep gk bisa,terus aja begitu berulang🖕",1,-1,"gak bisa aktivasi spaylater,udah coba berkali kali tapi diundur mulu disuruh daftar di tanggal beberapa hari ke depan tapi pas di coba lagi tetep gk bisa,terus aja begitu berulang🖕","gak aktivasi spaylater,udah coba berkali kali diundur mulu disuruh daftar tanggal pas coba tetep gk bisa,terus aja berulang🖕","gak aktivasi spaylater,udah coba berkali kali diundur mulu disuruh daftar tanggal pas coba tetep gk bisa,terus aja berulang","['gak', 'aktivasi', 'spaylater', ',', 'udah', 'coba', 'berkali', 'kali', 'diundur', 'mulu', 'disuruh', 'daftar', 'tanggal', 'pas', 'coba', 'tetep', 'gk', 'bisa', ',', 'terus', 'aja', 'berulang']",gak aktivasi spaylater  udah coba kali kali undur mulu suruh daftar tanggal pas coba tetep gk bisa  terus aja ulang
"Adanya app belanja online sangat"" membantu disaat sy sibuk bekerja,terimakasih banyak untuk pelayananya selama sy menggunakan shoope alahamdulilah belum pernah dikecewakan,sukses terus shoope.",5,1,"adanya app belanja online sangat"" membantu disaat sy sibuk bekerja,terimakasih banyak untuk pelayananya selama sy menggunakan shoope alahamdulilah belum pernah dikecewakan,sukses terus shoope.","app belanja online sangat"" membantu disaat sy sibuk bekerja,terimakasih pelayananya sy shoope alahamdulilah dikecewakan,sukses shoope.","app belanja online sangat"" membantu disaat sy sibuk bekerja,terimakasih pelayananya sy shoope alahamdulilah dikecewakan,sukses shoope.","['app', 'belanja', 'online', 'sangat', ""''"", 'membantu', 'disaat', 'sy', 'sibuk', 'bekerja', ',', 'terimakasih', 'pelayananya', 'sy', 'shoope', 'alahamdulilah', 'dikecewakan', ',', 'sukses', 'shoope', '.']",app belanja online sangat  bantu saat sy sibuk kerja  terimakasih pelayananya sy shoope alahamdulilah kecewa  sukses shoope 
"Masuk aplikasi langsung video. Aplikasi makin berat, cek keranjang kadang harus muat aplikasi ulang.",1,-1,"masuk aplikasi langsung video. aplikasi makin berat, cek keranjang kadang harus muat aplikasi ulang.","masuk aplikasi langsung video. aplikasi berat, cek keranjang kadang muat aplikasi ulang.","masuk aplikasi langsung video. aplikasi berat, cek keranjang kadang muat aplikasi ulang.","['masuk', 'aplikasi', 'langsung', 'video', '.', 'aplikasi', 'berat', ',', 'cek', 'keranjang', 'kadang', 'muat', 'aplikasi', 'ulang', '.']",masuk aplikasi langsung video  aplikasi berat  cek keranjang kadang muat aplikasi ulang 
"Estimasi sampai tujuan selalu berubah nambah. Kalau kira2 kurirnya lambat , estimasi sampai ditambah lagi . Wk wk . Bukan ditetapkan berapa hari akan sampai.",1,-1,"estimasi sampai tujuan selalu berubah nambah. kalau kira2 kurirnya lambat , estimasi sampai ditambah lagi . wk wk . bukan ditetapkan berapa hari akan sampai.","estimasi tujuan berubah nambah. kira2 kurirnya lambat , estimasi ditambah . wk wk . ditetapkan sampai.","estimasi tujuan berubah nambah. kira2 kurirnya lambat , estimasi ditambah . wk wk . ditetapkan sampai.","['estimasi', 'tujuan', 'berubah', 'nambah', '.', 'kira2', 'kurirnya', 'lambat', ',', 'estimasi', 'ditambah', '.', 'wk', 'wk', '.', 'ditetapkan', 'sampai', '.']",estimasi tuju ubah nambah  kira2 kurir lambat  estimasi tambah  wk wk  tetap sampai 
Garansi tiba!!! Awalnya garansi nya tanggal 10 dan perkiraan sampai juga tanggal 10(sudah di tangan kurir) namun tiba tiba berubah perkiraan sampai tanggal 12 dan garansi ikut jadi tanggal 12 . Mana bisa gitu oi,3,0,garansi tiba!!! awalnya garansi nya tanggal 10 dan perkiraan sampai juga tanggal 10(sudah di tangan kurir) namun tiba tiba berubah perkiraan sampai tanggal 12 dan garansi ikut jadi tanggal 12 . mana bisa gitu oi,garansi tiba!!! garansi nya tanggal 10 perkiraan tanggal 10(sudah tangan kurir) berubah perkiraan tanggal 12 garansi tanggal 12 . gitu oi,garansi tiba!!! garansi nya tanggal 10 perkiraan tanggal 10(sudah tangan kurir) berubah perkiraan tanggal 12 garansi tanggal 12 . gitu oi,"['garansi', 'tiba', '!', '!', '!', 'garansi', 'nya', 'tanggal', '10', 'perkiraan', 'tanggal', '10', '(', 'sudah', 'tangan', 'kurir', ')', 'berubah', 'perkiraan', 'tanggal', '12', 'garansi', 'tanggal', '12', '.', 'gitu', 'oi']",garansi tiba    garansi nya tanggal 10 kira tanggal 10  sudah tangan kurir  ubah kira tanggal 12 garansi tanggal 12  gitu oi
"Setiap baru buat akun shopee lagi, selalu ada tulisan anda telah menggunakan promo ini padahal belum sama sekali,dicoba berkali kali tetap begitu saja,mohon diperbaruii",1,-1,"setiap baru buat akun shopee lagi, selalu ada tulisan anda telah menggunakan promo ini padahal belum sama sekali,dicoba berkali kali tetap begitu saja,mohon diperbaruii","akun shopee lagi, tulisan promo sekali,dicoba berkali kali saja,mohon diperbaruii","akun shopee lagi, tulisan promo sekali,dicoba berkali kali saja,mohon diperbaruii","['akun', 'shopee', 'lagi', ',', 'tulisan', 'promo', 'sekali', ',', 'dicoba', 'berkali', 'kali', 'saja', ',', 'mohon', 'diperbaruii']",akun shopee lagi  tulis promo sekali  coba kali kali saja  mohon diperbaruii
💗💗👍👍 mantap karna selalu dapat gratis ongkir dan potongan harga jadi senang sekali berbrkanja dishopee sukses terus klu bisa pengiriman ditingkatkan klu dan jagan main kensel barang orang sebelum diantarkan ya mksi shopee tolong don paketnya bisa lebih cepat diantarkan kepelanggan ya jagan lebih dri tgl estimasi jdinya kita malas menerimanya maksi tpi penjual dfolshop telah membatasi saya untuk membeli produknya saya tdk tau knp padahal saya baru2 aj beli produknya ad 4 pasang tolng dtanykan,5,1,💗💗👍👍 mantap karna selalu dapat gratis ongkir dan potongan harga jadi senang sekali berbrkanja dishopee sukses terus klu bisa pengiriman ditingkatkan klu dan jagan main kensel barang orang sebelum diantarkan ya mksi shopee tolong don paketnya bisa lebih cepat diantarkan kepelanggan ya jagan lebih dri tgl estimasi jdinya kita malas menerimanya maksi tpi penjual dfolshop telah membatasi saya untuk membeli produknya saya tdk tau knp padahal saya baru2 aj beli produknya ad 4 pasang tolng dtanykan,💗💗👍👍 mantap karna gratis ongkir potongan harga senang berbrkanja dishopee sukses klu pengiriman ditingkatkan klu jagan main kensel barang orang diantarkan ya mksi shopee tolong don paketnya cepat diantarkan kepelanggan ya jagan dri tgl estimasi jdinya malas menerimanya maksi tpi penjual dfolshop membatasi membeli produknya tdk tau knp baru2 aj beli produknya ad 4 pasang tolng dtanykan, mantap karna gratis ongkir potongan harga senang berbrkanja dishopee sukses klu pengiriman ditingkatkan klu jagan main kensel barang orang diantarkan ya mksi shopee tolong don paketnya cepat diantarkan kepelanggan ya jagan dri tgl estimasi jdinya malas menerimanya maksi tpi penjual dfolshop membatasi membeli produknya tdk tau knp baru2 aj beli produknya ad 4 pasang tolng dtanykan,"['mantap', 'karna', 'gratis', 'ongkir', 'potongan', 'harga', 'senang', 'berbrkanja', 'dishopee', 'sukses', 'klu', 'pengiriman', 'ditingkatkan', 'klu', 'jagan', 'main', 'kensel', 'barang', 'orang', 'diantarkan', 'ya', 'mksi', 'shopee', 'tolong', 'don', 'paketnya', 'cepat', 'diantarkan', 'kepelanggan', 'ya', 'jagan', 'dri', 'tgl', 'estimasi', 'jdinya', 'malas', 'menerimanya', 'maksi', 'tpi', 'penjual', 'dfolshop', 'membatasi', 'membeli', 'produknya', 'tdk', 'tau', 'knp', 'baru2', 'aj', 'beli', 'produknya', 'ad', '4', 'pasang', 'tolng', 'dtanykan']",mantap karna gratis ongkir potong harga senang berbrkanja dishopee sukses klu kirim tingkat klu jagan main kensel barang orang antar ya mksi shopee tolong don paket cepat antar langgan ya jagan dri tgl estimasi jdinya malas terima maksi tpi jual dfolshop batas beli produk tdk tau knp baru2 aj beli produk ad 4 pasang tolng dtanykan
"Kalo lagi ada promo, shopee suka lemot dan biaya biaya admin nya terlalu banyak .. Tolong di perbaiki lagi untuk kenyamanan berbelanja terima kasih 🙏",4,1,"kalo lagi ada promo, shopee suka lemot dan biaya biaya admin nya terlalu banyak .. tolong di perbaiki lagi untuk kenyamanan berbelanja terima kasih 🙏","kalo promo, shopee suka lemot biaya biaya admin nya .. tolong perbaiki kenyamanan berbelanja terima kasih 🙏","kalo promo, shopee suka lemot biaya biaya admin nya .. tolong perbaiki kenyamanan berbelanja terima kasih ","['kalo', 'promo', ',', 'shopee', 'suka', 'lemot', 'biaya', 'biaya', 'admin', 'nya', '..', 'tolong', 'perbaiki', 'kenyamanan', 'berbelanja', 'terima', 'kasih']",kalo promo  shopee suka lot biaya biaya admin nya  tolong baik nyaman belanja terima kasih
Aplikasinya keren sangat mudah mencari barang yg kita inginkan cepat pengirimannya and barangnya murah sesuai harganya...,5,1,aplikasinya keren sangat mudah mencari barang yg kita inginkan cepat pengirimannya and barangnya murah sesuai harganya...,aplikasinya keren mudah mencari barang yg cepat pengirimannya and barangnya murah sesuai harganya...,aplikasinya keren mudah mencari barang yg cepat pengirimannya and barangnya murah sesuai harganya...,"['aplikasinya', 'keren', 'mudah', 'mencari', 'barang', 'yg', 'cepat', 'pengirimannya', 'and', 'barangnya', 'murah', 'sesuai', 'harganya', '...']",aplikasi keren mudah cari barang yg cepat kirim and barang murah sesuai harga 
"Selama ini saya selalu menggunakan shopee. Tapi beberapa hari ini kecewa & trauma krn mengalami penipuan. Ketika pesan apa yg datang apa. Dana sudah trlanjur terlepas. Dan dr pihak shopee tidak bs membantu + tidak adanya layanan CS langsung, hanya robot layanan otomatis yg samsek tidak membantu. Byk toko penipu tapi masih ada di shoppe.",3,0,"selama ini saya selalu menggunakan shopee. tapi beberapa hari ini kecewa & trauma krn mengalami penipuan. ketika pesan apa yg datang apa. dana sudah trlanjur terlepas. dan dr pihak shopee tidak bs membantu + tidak adanya layanan cs langsung, hanya robot layanan otomatis yg samsek tidak membantu. byk toko penipu tapi masih ada di shoppe.","shopee. kecewa & trauma krn mengalami penipuan. pesan yg apa. dana trlanjur terlepas. dr shopee bs membantu + layanan cs langsung, robot layanan otomatis yg samsek membantu. byk toko penipu shoppe.","shopee. kecewa & trauma krn mengalami penipuan. pesan yg apa. dana trlanjur terlepas. dr shopee bs membantu + layanan cs langsung, robot layanan otomatis yg samsek membantu. byk toko penipu shoppe.","['shopee', '.', 'kecewa', '&', 'trauma', 'krn', 'mengalami', 'penipuan', '.', 'pesan', 'yg', 'apa', '.', 'dana', 'trlanjur', 'terlepas', '.', 'dr', 'shopee', 'bs', 'membantu', '+', 'layanan', 'cs', 'langsung', ',', 'robot', 'layanan', 'otomatis', 'yg', 'samsek', 'membantu', '.', 'byk', 'toko', 'penipu', 'shoppe', '.']",shopee  kecewa  trauma krn alami tipu  pesan yg apa  dana trlanjur lepas  dr shopee bs bantu  layan cs langsung  robot layan otomatis yg samsek bantu  byk toko tipu shoppe 
Pelayanan bagus.. pengembalian dana cepat jika penjual lambat respon pengiriman yg TDK sesuai jadwal sehingga di batalkan oleh sistem.. jangka waktu membayar perlu di tambahkan.. perlu juga di evaluasi penjual yg tidak aktif dan di Deket dari daftar penjual..,5,1,pelayanan bagus.. pengembalian dana cepat jika penjual lambat respon pengiriman yg tdk sesuai jadwal sehingga di batalkan oleh sistem.. jangka waktu membayar perlu di tambahkan.. perlu juga di evaluasi penjual yg tidak aktif dan di deket dari daftar penjual..,pelayanan bagus.. pengembalian dana cepat penjual lambat respon pengiriman yg tdk sesuai jadwal batalkan sistem.. jangka membayar tambahkan.. evaluasi penjual yg aktif deket daftar penjual..,pelayanan bagus.. pengembalian dana cepat penjual lambat respon pengiriman yg tdk sesuai jadwal batalkan sistem.. jangka membayar tambahkan.. evaluasi penjual yg aktif deket daftar penjual..,"['pelayanan', 'bagus', '..', 'pengembalian', 'dana', 'cepat', 'penjual', 'lambat', 'respon', 'pengiriman', 'yg', 'tdk', 'sesuai', 'jadwal', 'batalkan', 'sistem', '..', 'jangka', 'membayar', 'tambahkan', '..', 'evaluasi', 'penjual', 'yg', 'aktif', 'deket', 'daftar', 'penjual', '..']",layan bagus  kembali dana cepat jual lambat respon kirim yg tdk sesuai jadwal batal sistem  jangka bayar tambah  evaluasi jual yg aktif deket daftar jual 
Sesuka itu belanja di shopee 😍 memudahkan para emak² belanja ditambah yg harganya lebih murah dari toko/pasar. Kalo ada barang yg tidak sesuai proses pengembalian dana sangat mudah&cepat 👍👍👍,5,1,sesuka itu belanja di shopee 😍 memudahkan para emak² belanja ditambah yg harganya lebih murah dari toko/pasar. kalo ada barang yg tidak sesuai proses pengembalian dana sangat mudah&cepat 👍👍👍,sesuka belanja shopee 😍 memudahkan emak² belanja ditambah yg harganya murah toko/pasar. kalo barang yg sesuai proses pengembalian dana mudah&cepat 👍👍👍,sesuka belanja shopee  memudahkan emak² belanja ditambah yg harganya murah toko/pasar. kalo barang yg sesuai proses pengembalian dana mudah&cepat ,"['sesuka', 'belanja', 'shopee', 'memudahkan', 'emak²', 'belanja', 'ditambah', 'yg', 'harganya', 'murah', 'toko/pasar', '.', 'kalo', 'barang', 'yg', 'sesuai', 'proses', 'pengembalian', 'dana', 'mudah', '&', 'cepat']",suka belanja shopee mudah emak belanja tambah yg harga murah toko pasar  kalo barang yg sesuai proses kembali dana mudah  cepat
"Saya kecewa berat, saya ditipu oleh oknum penjual di shope dan saat saya return barang sudah lama malah barang dinyatakan hilang dikurir SPX. Gimana pertanggung jawabannya, rugi jutaan dengan santai bilang barang hilang dan CS tidak bisa dihubungi. Kalo mau lihat udah gua screenshot semua dan saya foto, cukup saya saja yang lain kalo beli barang elektronik langsung ketoko aja. Gimana ganti ruginya ????????????? 1 minggu berlalu kok barang hilang oy lho perusahaan gedhe ! Mana tanggung jawabnya ?",1,-1,"saya kecewa berat, saya ditipu oleh oknum penjual di shope dan saat saya return barang sudah lama malah barang dinyatakan hilang dikurir spx. gimana pertanggung jawabannya, rugi jutaan dengan santai bilang barang hilang dan cs tidak bisa dihubungi. kalo mau lihat udah gua screenshot semua dan saya foto, cukup saya saja yang lain kalo beli barang elektronik langsung ketoko aja. gimana ganti ruginya ????????????? 1 minggu berlalu kok barang hilang oy lho perusahaan gedhe ! mana tanggung jawabnya ?","kecewa berat, ditipu oknum penjual shope return barang barang dinyatakan hilang dikurir spx. gimana pertanggung jawabannya, rugi jutaan santai bilang barang hilang cs dihubungi. kalo lihat udah gua screenshot foto, kalo beli barang elektronik langsung ketoko aja. gimana ganti ruginya ????????????? 1 minggu barang hilang oy lho perusahaan gedhe ! tanggung ?","kecewa berat, ditipu oknum penjual shope return barang barang dinyatakan hilang dikurir spx. gimana pertanggung jawabannya, rugi jutaan santai bilang barang hilang cs dihubungi. kalo lihat udah gua screenshot foto, kalo beli barang elektronik langsung ketoko aja. gimana ganti ruginya ????????????? 1 minggu barang hilang oy lho perusahaan gedhe ! tanggung ?","['kecewa', 'berat', ',', 'ditipu', 'oknum', 'penjual', 'shope', 'return', 'barang', 'barang', 'dinyatakan', 'hilang', 'dikurir', 'spx', '.', 'gimana', 'pertanggung', 'jawabannya', ',', 'rugi', 'jutaan', 'santai', 'bilang', 'barang', 'hilang', 'cs', 'dihubungi', '.', 'kalo', 'lihat', 'udah', 'gua', 'screenshot', 'foto', ',', 'kalo', 'beli', 'barang', 'elektronik', 'langsung', 'ketoko', 'aja', '.', 'gimana', 'ganti', 'ruginya', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '1', 'minggu', 'barang', 'hilang', 'oy', 'lho', 'perusahaan', 'gedhe', '!', 'tanggung', '?']",kecewa berat  tipu oknum jual shope return barang barang nyata hilang kurir spx  gimana tanggung jawab  rugi juta santai bilang barang hilang cs hubung  kalo lihat udah gua screenshot foto  kalo beli barang elektronik langsung toko aja  gimana ganti rugi              1 minggu barang hilang oy lho usaha gedhe  tanggung 
"Aplikasi inisdh sangat baik.untuk kalangan pembeli dan atau penjual atau prara affiliate. Untuk orang seumurku memang perlu banyak belajar karena cukup.harus belajar keras untuk fitur2. Seperti ini. Mungkin KL 35 th yang lalubisa lebih cepat ya kali.😂🤣 Kata cucuku opa semangat pasti bisa..🤣😂🤣 Ya memang cucuku jadi penyemangat aku untuk.memcoba hobby,.sekaligus dapat rejekidi shopee. Sukses untuk shopee.",5,1,"aplikasi inisdh sangat baik.untuk kalangan pembeli dan atau penjual atau prara affiliate. untuk orang seumurku memang perlu banyak belajar karena cukup.harus belajar keras untuk fitur2. seperti ini. mungkin kl 35 th yang lalubisa lebih cepat ya kali.😂🤣 kata cucuku opa semangat pasti bisa..🤣😂🤣 ya memang cucuku jadi penyemangat aku untuk.memcoba hobby,.sekaligus dapat rejekidi shopee. sukses untuk shopee.","aplikasi inisdh baik.untuk kalangan pembeli penjual prara affiliate. orang seumurku belajar cukup.harus belajar keras fitur2. ini. kl 35 th lalubisa cepat ya kali.😂🤣 cucuku opa semangat bisa..🤣😂🤣 ya cucuku penyemangat untuk.memcoba hobby,.sekaligus rejekidi shopee. sukses shopee.","aplikasi inisdh baik.untuk kalangan pembeli penjual prara affiliate. orang seumurku belajar cukup.harus belajar keras fitur2. ini. kl 35 th lalubisa cepat ya kali. cucuku opa semangat bisa.. ya cucuku penyemangat untuk.memcoba hobby,.sekaligus rejekidi shopee. sukses shopee.","['aplikasi', 'inisdh', 'baik.untuk', 'kalangan', 'pembeli', 'penjual', 'prara', 'affiliate', '.', 'orang', 'seumurku', 'belajar', 'cukup.harus', 'belajar', 'keras', 'fitur2', '.', 'ini', '.', 'kl', '35', 'th', 'lalubisa', 'cepat', 'ya', 'kali', '.', 'cucuku', 'opa', 'semangat', 'bisa', '..', 'ya', 'cucuku', 'penyemangat', 'untuk.memcoba', 'hobby', ',', '.sekaligus', 'rejekidi', 'shopee', '.', 'sukses', 'shopee', '.']",aplikasi inisdh baik untuk kalang beli jual prara affiliate  orang umur ajar cukup harus ajar keras fitur2  ini  kl 35 th lalubisa cepat ya kali  cucu opa semangat bisa  ya cucu semangat untuk memcoba hobby  sekaligus rejekidi shopee  sukses shopee 
"Di rekomendasiin sama bibi apk ini, dan aku sekarang udah pake lumayan lama, cuman ganti akun mulu, hehe. Baguss, aku juga ikut rekomendasiin apk ini ke temen, dan banyak yg ikut dwonload setelah mereka liat bukti bahwa Shopee bagus (mereka ikut pesan lewat aku buat buktiin)",5,1,"di rekomendasiin sama bibi apk ini, dan aku sekarang udah pake lumayan lama, cuman ganti akun mulu, hehe. baguss, aku juga ikut rekomendasiin apk ini ke temen, dan banyak yg ikut dwonload setelah mereka liat bukti bahwa shopee bagus (mereka ikut pesan lewat aku buat buktiin)","rekomendasiin bibi apk ini, udah pake lumayan lama, cuman ganti akun mulu, hehe. baguss, rekomendasiin apk temen, yg dwonload liat bukti shopee bagus (mereka pesan buktiin)","rekomendasiin bibi apk ini, udah pake lumayan lama, cuman ganti akun mulu, hehe. baguss, rekomendasiin apk temen, yg dwonload liat bukti shopee bagus (mereka pesan buktiin)","['rekomendasiin', 'bibi', 'apk', 'ini', ',', 'udah', 'pake', 'lumayan', 'lama', ',', 'cuman', 'ganti', 'akun', 'mulu', ',', 'hehe', '.', 'baguss', ',', 'rekomendasiin', 'apk', 'temen', ',', 'yg', 'dwonload', 'liat', 'bukti', 'shopee', 'bagus', '(', 'mereka', 'pesan', 'buktiin', ')']",rekomendasiin bibi apk ini  udah pake lumayan lama  cuman ganti akun mulu  hehe  baguss  rekomendasiin apk temen  yg dwonload liat bukti shopee bagus  mereka pesan buktiin 
"Aku sangat suka sama aplikasi shopee,walaupun kadang kalo beli barang di sini kualitasnya kurang mengenakan aja,padahal saya udah lihat dari potonya bagus pas di pesan terus barangnya udah sampe pas dilihat barangnya kurang bagus,dan juga suka telat ngirim barangnya sampai² pernah seminggu barang itu baru sampai ke tujuan saya pesan.",3,0,"aku sangat suka sama aplikasi shopee,walaupun kadang kalo beli barang di sini kualitasnya kurang mengenakan aja,padahal saya udah lihat dari potonya bagus pas di pesan terus barangnya udah sampe pas dilihat barangnya kurang bagus,dan juga suka telat ngirim barangnya sampai² pernah seminggu barang itu baru sampai ke tujuan saya pesan.","suka aplikasi shopee,walaupun kadang kalo beli barang kualitasnya mengenakan aja,padahal udah lihat potonya bagus pas pesan barangnya udah sampe pas barangnya bagus,dan suka telat ngirim barangnya sampai² seminggu barang tujuan pesan.","suka aplikasi shopee,walaupun kadang kalo beli barang kualitasnya mengenakan aja,padahal udah lihat potonya bagus pas pesan barangnya udah sampe pas barangnya bagus,dan suka telat ngirim barangnya sampai² seminggu barang tujuan pesan.","['suka', 'aplikasi', 'shopee', ',', 'walaupun', 'kadang', 'kalo', 'beli', 'barang', 'kualitasnya', 'mengenakan', 'aja', ',', 'padahal', 'udah', 'lihat', 'potonya', 'bagus', 'pas', 'pesan', 'barangnya', 'udah', 'sampe', 'pas', 'barangnya', 'bagus', ',', 'dan', 'suka', 'telat', 'ngirim', 'barangnya', 'sampai²', 'seminggu', 'barang', 'tujuan', 'pesan', '.']",suka aplikasi shopee  walaupun kadang kalo beli barang kualitas kena aja  padahal udah lihat potonya bagus pas pesan barang udah sampe pas barang bagus  dan suka telat ngirim barang sampai minggu barang tuju pesan 
"Halo shopee, untuk ekspedisi yang bermasalah bisakah ditindaklanjuti untuk tdk lagi menjadi bagian ekspedisi pilihan di shopee. Shopee sebaiknya keluhan customer lebih di dengar untuk kenyamanan dan keamanan pengguna ya",2,-1,"halo shopee, untuk ekspedisi yang bermasalah bisakah ditindaklanjuti untuk tdk lagi menjadi bagian ekspedisi pilihan di shopee. shopee sebaiknya keluhan customer lebih di dengar untuk kenyamanan dan keamanan pengguna ya","halo shopee, ekspedisi bermasalah ditindaklanjuti tdk ekspedisi pilihan shopee. shopee keluhan customer dengar kenyamanan keamanan pengguna ya","halo shopee, ekspedisi bermasalah ditindaklanjuti tdk ekspedisi pilihan shopee. shopee keluhan customer dengar kenyamanan keamanan pengguna ya","['halo', 'shopee', ',', 'ekspedisi', 'bermasalah', 'ditindaklanjuti', 'tdk', 'ekspedisi', 'pilihan', 'shopee', '.', 'shopee', 'keluhan', 'customer', 'dengar', 'kenyamanan', 'keamanan', 'pengguna', 'ya']",halo shopee  ekspedisi masalah ditindaklanjuti tdk ekspedisi pilih shopee  shopee keluh customer dengar nyaman aman guna ya
"Update pengiriman di Shopee tgl 9 ini Kurir sedang mengantar ke alamat tujuan. Sedangkan si JNE ga ada konfirmasi apapun,ditunggu sampai malam ga ada info. Di Lzd pelanggan bisa komunikasi langsung dengan kurir disaat update pengiriman sedang menuju ke alamat tujuan.Di Shopee ga bisa konfirmasi/koordinasi sama kurir. Di Shopee Video sekarang banyak mudharat nya,banyak adegan² yg mendekati pornoaksi. Mungkin uninstall aplikasi Shopee setelah menerima orderan terakhir ini.",1,-1,"update pengiriman di shopee tgl 9 ini kurir sedang mengantar ke alamat tujuan. sedangkan si jne ga ada konfirmasi apapun,ditunggu sampai malam ga ada info. di lzd pelanggan bisa komunikasi langsung dengan kurir disaat update pengiriman sedang menuju ke alamat tujuan.di shopee ga bisa konfirmasi/koordinasi sama kurir. di shopee video sekarang banyak mudharat nya,banyak adegan² yg mendekati pornoaksi. mungkin uninstall aplikasi shopee setelah menerima orderan terakhir ini.","update pengiriman shopee tgl 9 kurir mengantar alamat tujuan. si jne ga konfirmasi apapun,ditunggu malam ga info. lzd pelanggan komunikasi langsung kurir disaat update pengiriman alamat tujuan.di shopee ga konfirmasi/koordinasi kurir. shopee video mudharat nya,banyak adegan² yg mendekati pornoaksi. uninstall aplikasi shopee menerima orderan ini.","update pengiriman shopee tgl 9 kurir mengantar alamat tujuan. si jne ga konfirmasi apapun,ditunggu malam ga info. lzd pelanggan komunikasi langsung kurir disaat update pengiriman alamat tujuan.di shopee ga konfirmasi/koordinasi kurir. shopee video mudharat nya,banyak adegan² yg mendekati pornoaksi. uninstall aplikasi shopee menerima orderan ini.","['update', 'pengiriman', 'shopee', 'tgl', '9', 'kurir', 'mengantar', 'alamat', 'tujuan', '.', 'si', 'jne', 'ga', 'konfirmasi', 'apapun', ',', 'ditunggu', 'malam', 'ga', 'info', '.', 'lzd', 'pelanggan', 'komunikasi', 'langsung', 'kurir', 'disaat', 'update', 'pengiriman', 'alamat', 'tujuan.di', 'shopee', 'ga', 'konfirmasi/koordinasi', 'kurir', '.', 'shopee', 'video', 'mudharat', 'nya', ',', 'banyak', 'adegan²', 'yg', 'mendekati', 'pornoaksi', '.', 'uninstall', 'aplikasi', 'shopee', 'menerima', 'orderan', 'ini', '.']",update kirim shopee tgl 9 kurir antar alamat tuju  si jne ga konfirmasi apa  tunggu malam ga info  lzd langgan komunikasi langsung kurir saat update kirim alamat tuju di shopee ga konfirmasi koordinasi kurir  shopee video mudharat nya  banyak adegan yg dekat pornoaksi  uninstall aplikasi shopee terima order ini 
"makasih shopee,udah aku bikin langganan pembelian,barangnya bagus bagus mana murah lagi,aplikasi ini cocok untuk membeli barang atau kebutuhan lainnya,makasih shopee,mamaku jadi senang karena barangnya murah murah dan berkualitas😁😁",5,1,"makasih shopee,udah aku bikin langganan pembelian,barangnya bagus bagus mana murah lagi,aplikasi ini cocok untuk membeli barang atau kebutuhan lainnya,makasih shopee,mamaku jadi senang karena barangnya murah murah dan berkualitas😁😁","makasih shopee,udah bikin langganan pembelian,barangnya bagus bagus murah lagi,aplikasi cocok membeli barang kebutuhan lainnya,makasih shopee,mamaku senang barangnya murah murah berkualitas😁😁","makasih shopee,udah bikin langganan pembelian,barangnya bagus bagus murah lagi,aplikasi cocok membeli barang kebutuhan lainnya,makasih shopee,mamaku senang barangnya murah murah berkualitas","['makasih', 'shopee', ',', 'udah', 'bikin', 'langganan', 'pembelian', ',', 'barangnya', 'bagus', 'bagus', 'murah', 'lagi', ',', 'aplikasi', 'cocok', 'membeli', 'barang', 'kebutuhan', 'lainnya', ',', 'makasih', 'shopee', ',', 'mamaku', 'senang', 'barangnya', 'murah', 'murah', 'berkualitas']",makasih shopee  udah bikin langgan beli  barang bagus bagus murah lagi  aplikasi cocok beli barang butuh lain  makasih shopee  mama senang barang murah murah kualitas
